Timestamp (GMT+7),DO Value,DO Temperature,EC Value (us/cm),EC Temperature,Battery Voltage
2024-10-04 05:39:57+07:00,-9999.00000,-9999.00000,0,25.00000,7.83362
2024-10-04 05:41:11+07:00,-9999.00000,-9999.00000,0,25.00000,7.84346
2024-10-04 05:42:27+07:00,-9999.00000,-9999.00000,0,25.00000,7.84592
2024-10-04 05:43:41+07:00,-9999.00000,-9999.00000,0,25.00000,7.84838
2024-10-04 05:44:55+07:00,-9999.00000,-9999.00000,0,25.00000,7.84838
2024-10-04 05:46:09+07:00,-9999.00000,-9999.00000,0,25.00000,7.84592
2024-10-04 05:47:23+07:00,-9999.00000,-9999.00000,0,25.00000,7.84346
2024-10-04 05:48:37+07:00,-9999.00000,-9999.00000,0,25.00000,7.84838
2024-10-04 05:49:52+07:00,-9999.00000,-9999.00000,0,25.00000,7.83608
2024-10-04 05:51:10+07:00,-9999.00000,-9999.00000,0,25.00000,7.84346
2024-10-04 05:52:26+07:00,-9999.00000,-9999.00000,0,25.00000,7.84100
2024-10-04 05:53:40+07:00,-9999.00000,-9999.00000,0,25.00000,7.84838
2024-10-04 05:54:54+07:00,-9999.00000,-9999.00000,0,25.00000,7.80656
2024-10-04 05:56:09+07:00,-9999.00000,-9999.00000,0,25.00000,7.84592
2024-10-04 05:57:23+07:00,-9999.00000,-9999.00000,0,25.00000,7.84838
2024-10-04 05:58:38+07:00,-9999.00000,-9999.00000,0,25.00000,7.84100
2024-10-04 05:59:53+07:00,-9999.00000,-9999.00000,0,25.00000,7.84592
2024-10-04 06:01:09+07:00,-9999.00000,-9999.00000,0,25.00000,7.83854
2024-10-04 06:02:24+07:00,-9999.00000,-9999.00000,0,25.00000,7.77458
2024-10-04 06:03:39+07:00,-9999.00000,-9999.00000,0,25.00000,7.71308
2024-10-04 06:04:54+07:00,-9999.00000,-9999.00000,0,25.00000,7.83362
2024-10-04 06:06:08+07:00,-9999.00000,-9999.00000,0,25.00000,7.83116
2024-10-04 06:07:22+07:00,-9999.00000,-9999.00000,0,25.00000,7.82624
2024-10-04 06:08:40+07:00,-9999.00000,-9999.00000,0,25.00000,7.83362
2024-10-04 06:09:56+07:00,-9999.00000,-9999.00000,0,25.00000,7.79426
2024-10-04 06:11:10+07:00,-9999.00000,-9999.00000,0,25.00000,7.83608
2024-10-04 06:12:24+07:00,-9999.00000,-9999.00000,0,25.00000,7.83362
2024-10-04 06:13:40+07:00,-9999.00000,-9999.00000,0,25.00000,7.77950
2024-10-04 06:14:55+07:00,-9999.00000,-9999.00000,0,25.00000,7.83362
2024-10-04 06:16:14+07:00,-9999.00000,-9999.00000,0,25.00000,7.82624
2024-10-04 06:17:30+07:00,-9999.00000,-9999.00000,0,25.00000,7.77458
2024-10-04 06:18:44+07:00,-9999.00000,-9999.00000,0,25.00000,7.83116
2024-10-04 06:23:24+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:24:38+07:00,-9999.00000,-9999.00000,0,25.00000,7.81886
2024-10-04 06:25:52+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:28:59+07:00,-9999.00000,-9999.00000,0,25.00000,7.82132
2024-10-04 06:30:13+07:00,-9999.00000,-9999.00000,0,25.00000,7.81886
2024-10-04 06:31:27+07:00,-9999.00000,-9999.00000,0,25.00000,7.82132
2024-10-04 06:32:41+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:33:55+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:35:09+07:00,-9999.00000,-9999.00000,0,25.00000,7.82624
2024-10-04 06:36:24+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:37:42+07:00,-9999.00000,-9999.00000,0,25.00000,7.85576
2024-10-04 06:38:56+07:00,-9999.00000,-9999.00000,0,25.00000,7.83116
2024-10-04 06:40:10+07:00,-9999.00000,-9999.00000,0,25.00000,7.80902
2024-10-04 06:41:31+07:00,-9999.00000,-9999.00000,0,25.00000,7.80902
2024-10-04 06:42:45+07:00,-9999.00000,-9999.00000,0,25.00000,7.81640
2024-10-04 06:43:59+07:00,-9999.00000,-9999.00000,0,25.00000,7.81394
2024-10-04 06:45:15+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 06:46:47+07:00,-9999.00000,-9999.00000,0,26.00000,7.78196
2024-10-04 06:48:01+07:00,-9999.00000,-9999.00000,0,26.00000,7.81148
2024-10-04 06:49:15+07:00,-9999.00000,-9999.00000,0,26.00000,7.82378
2024-10-04 06:50:29+07:00,-9999.00000,-9999.00000,0,26.00000,7.81640
2024-10-04 06:51:43+07:00,-9999.00000,-9999.00000,0,26.00000,7.82132
2024-10-04 06:52:57+07:00,-9999.00000,-9999.00000,0,26.00000,7.81148
2024-10-04 06:54:11+07:00,-9999.00000,-9999.00000,0,26.00000,7.81394
2024-10-04 06:55:25+07:00,-9999.00000,-9999.00000,0,26.00000,7.81394
2024-10-04 06:56:39+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 06:57:53+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 06:59:06+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:00:20+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:01:35+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:02:49+07:00,-9999.00000,-9999.00000,0,26.00000,7.81148
2024-10-04 07:04:03+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:05:17+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:06:31+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:07:44+07:00,-9999.00000,-9999.00000,0,26.00000,7.80902
2024-10-04 07:08:58+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:10:12+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:11:26+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:12:40+07:00,-9999.00000,-9999.00000,0,27.00000,7.80410
2024-10-04 07:13:54+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:15:08+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:16:22+07:00,-9999.00000,-9999.00000,0,27.00000,7.77458
2024-10-04 07:17:36+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:18:52+07:00,-9999.00000,-9999.00000,0,27.00000,7.78688
2024-10-04 07:20:06+07:00,-9999.00000,-9999.00000,0,27.00000,7.80902
2024-10-04 07:21:20+07:00,-9999.00000,-9999.00000,0,27.00000,7.80902
2024-10-04 07:22:34+07:00,-9999.00000,-9999.00000,0,27.00000,7.80902
2024-10-04 07:23:48+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:25:02+07:00,-9999.00000,-9999.00000,0,27.00000,7.80410
2024-10-04 07:26:16+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:27:30+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:28:44+07:00,-9999.00000,-9999.00000,0,27.00000,7.80164
2024-10-04 07:29:58+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:31:12+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:32:26+07:00,-9999.00000,-9999.00000,0,27.00000,7.73030
2024-10-04 07:33:40+07:00,-9999.00000,-9999.00000,0,27.00000,7.73030
2024-10-04 07:34:54+07:00,-9999.00000,-9999.00000,0,27.00000,7.80656
2024-10-04 07:36:08+07:00,-9999.00000,-9999.00000,0,27.00000,7.80164
2024-10-04 07:37:22+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:38:36+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:39:50+07:00,-9999.00000,-9999.00000,0,27.00000,7.80164
2024-10-04 07:41:04+07:00,-9999.00000,-9999.00000,0,27.00000,7.79180
2024-10-04 07:42:18+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:43:32+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:44:46+07:00,-9999.00000,-9999.00000,0,27.00000,7.79426
2024-10-04 07:46:00+07:00,-9999.00000,-9999.00000,0,27.00000,7.79180
2024-10-04 07:47:14+07:00,-9999.00000,-9999.00000,0,27.00000,7.79672
2024-10-04 07:48:27+07:00,-9999.00000,-9999.00000,0,27.00000,7.78688
2024-10-04 07:49:41+07:00,-9999.00000,-9999.00000,0,27.00000,7.79180
2024-10-04 07:50:55+07:00,-9999.00000,-9999.00000,0,27.00000,7.78688
2024-10-04 07:52:09+07:00,-9999.00000,-9999.00000,0,27.00000,7.78442
2024-10-04 07:53:23+07:00,-9999.00000,-9999.00000,0,27.00000,7.79180
2024-10-04 07:54:37+07:00,-9999.00000,-9999.00000,0,27.00000,7.79426
2024-10-04 07:55:51+07:00,-9999.00000,-9999.00000,0,27.00000,7.79918
2024-10-04 07:57:05+07:00,-9999.00000,-9999.00000,0,27.00000,7.78442
2024-10-04 07:58:19+07:00,-9999.00000,-9999.00000,0,27.00000,7.79180
2024-10-04 07:59:33+07:00,-9999.00000,-9999.00000,0,27.00000,7.78442
2024-10-04 08:00:47+07:00,-9999.00000,-9999.00000,0,27.00000,7.78196
2024-10-04 08:02:01+07:00,-9999.00000,-9999.00000,0,28.00000,7.79426
2024-10-04 08:03:15+07:00,-9999.00000,-9999.00000,0,28.00000,7.79426
2024-10-04 08:04:28+07:00,-9999.00000,-9999.00000,0,28.00000,7.78688
2024-10-04 08:05:42+07:00,-9999.00000,-9999.00000,0,28.00000,7.78934
2024-10-04 08:06:56+07:00,-9999.00000,-9999.00000,0,28.00000,7.74014
2024-10-04 08:08:11+07:00,-9999.00000,-9999.00000,0,28.00000,7.78442
2024-10-04 08:09:24+07:00,-9999.00000,-9999.00000,0,28.00000,7.78442
2024-10-04 08:10:38+07:00,-9999.00000,-9999.00000,0,28.00000,7.77704
2024-10-04 08:11:52+07:00,-9999.00000,-9999.00000,0,28.00000,7.78442
2024-10-04 08:13:06+07:00,-9999.00000,-9999.00000,0,28.00000,7.78934
2024-10-04 08:14:20+07:00,-9999.00000,-9999.00000,0,28.00000,7.79672
2024-10-04 08:15:34+07:00,-9999.00000,-9999.00000,0,28.00000,7.79672
2024-10-04 08:16:48+07:00,-9999.00000,-9999.00000,0,28.00000,7.80164
2024-10-04 08:18:01+07:00,-9999.00000,-9999.00000,0,28.00000,7.80410
2024-10-04 08:19:15+07:00,-9999.00000,-9999.00000,0,28.00000,7.78196
2024-10-04 08:20:29+07:00,-9999.00000,-9999.00000,0,28.00000,7.76966
2024-10-04 08:21:43+07:00,-9999.00000,-9999.00000,0,28.00000,7.77704
2024-10-04 08:22:57+07:00,-9999.00000,-9999.00000,0,28.00000,7.76228
2024-10-04 08:24:11+07:00,-9999.00000,-9999.00000,0,28.00000,7.78196
2024-10-04 08:25:25+07:00,-9999.00000,-9999.00000,0,28.00000,7.77212
2024-10-04 08:26:39+07:00,-9999.00000,-9999.00000,0,28.00000,7.77704
2024-10-04 08:27:53+07:00,-9999.00000,-9999.00000,0,28.00000,7.76720
2024-10-04 08:29:10+07:00,-9999.00000,-9999.00000,0,28.00000,7.77704
2024-10-04 08:30:24+07:00,-9999.00000,-9999.00000,0,28.00000,7.77458
2024-10-04 08:31:38+07:00,-9999.00000,-9999.00000,0,28.00000,7.77212
2024-10-04 08:32:52+07:00,-9999.00000,-9999.00000,0,28.00000,7.74506
2024-10-04 08:34:07+07:00,-9999.00000,-9999.00000,0,29.00000,7.76720
2024-10-04 08:35:21+07:00,-9999.00000,-9999.00000,0,29.00000,7.77212
2024-10-04 08:36:35+07:00,-9999.00000,-9999.00000,0,29.00000,7.78196
2024-10-04 08:37:49+07:00,-9999.00000,-9999.00000,0,29.00000,7.76720
2024-10-04 08:39:03+07:00,-9999.00000,-9999.00000,0,29.00000,7.76720
2024-10-04 08:41:42+07:00,-9999.00000,-9999.00000,0,29.00000,7.76720
2024-10-04 08:42:56+07:00,-9999.00000,-9999.00000,0,29.00000,7.77704
2024-10-04 08:44:10+07:00,-9999.00000,-9999.00000,0,29.00000,7.78196
2024-10-04 08:45:24+07:00,-9999.00000,-9999.00000,0,29.00000,7.77212
2024-10-04 08:46:38+07:00,-9999.00000,-9999.00000,0,29.00000,7.76474
2024-10-04 08:47:52+07:00,-9999.00000,-9999.00000,0,29.00000,7.77458
2024-10-04 08:49:05+07:00,-9999.00000,-9999.00000,0,29.00000,7.75736
2024-10-04 08:50:19+07:00,-9999.00000,-9999.00000,0,29.00000,7.76474
2024-10-04 08:51:33+07:00,-9999.00000,-9999.00000,0,29.00000,7.76228
2024-10-04 08:52:47+07:00,-9999.00000,-9999.00000,0,29.00000,7.76966
2024-10-04 08:54:01+07:00,-9999.00000,-9999.00000,0,29.00000,7.76720
2024-10-04 08:55:15+07:00,-9999.00000,-9999.00000,0,30.00000,7.76966
2024-10-04 08:56:32+07:00,-9999.00000,-9999.00000,0,30.00000,7.75736
2024-10-04 08:57:46+07:00,-9999.00000,-9999.00000,0,30.00000,7.77704
2024-10-04 08:59:00+07:00,-9999.00000,-9999.00000,0,30.00000,7.77212
2024-10-04 09:00:14+07:00,-9999.00000,-9999.00000,0,30.00000,7.76474
2024-10-04 09:01:28+07:00,-9999.00000,-9999.00000,0,30.00000,7.76720
2024-10-04 09:02:42+07:00,-9999.00000,-9999.00000,0,30.00000,7.75736
2024-10-04 09:03:55+07:00,-9999.00000,-9999.00000,0,30.00000,7.76720
2024-10-04 09:05:09+07:00,-9999.00000,-9999.00000,0,30.00000,7.76228
2024-10-04 09:06:23+07:00,-9999.00000,-9999.00000,0,30.00000,7.74752
2024-10-04 09:07:37+07:00,-9999.00000,-9999.00000,0,30.00000,7.76474
2024-10-04 09:08:51+07:00,-9999.00000,-9999.00000,0,30.00000,7.74752
2024-10-04 09:10:05+07:00,-9999.00000,-9999.00000,0,30.00000,7.76228
2024-10-04 09:11:19+07:00,-9999.00000,-9999.00000,0,30.00000,7.76474
2024-10-04 09:12:33+07:00,-9999.00000,-9999.00000,0,30.00000,7.75490
2024-10-04 09:13:46+07:00,-9999.00000,-9999.00000,0,31.00000,7.75736
2024-10-04 09:15:00+07:00,-9999.00000,-9999.00000,0,31.00000,7.75982
2024-10-04 09:16:14+07:00,-9999.00000,-9999.00000,0,31.00000,7.75736
2024-10-04 09:17:28+07:00,-9999.00000,-9999.00000,0,31.00000,7.76228
2024-10-04 09:18:42+07:00,-9999.00000,-9999.00000,0,31.00000,7.75736
2024-10-04 09:19:56+07:00,-9999.00000,-9999.00000,0,31.00000,7.73276
2024-10-04 09:21:10+07:00,-9999.00000,-9999.00000,0,31.00000,7.74752
2024-10-04 09:22:23+07:00,-9999.00000,-9999.00000,0,31.00000,7.75490
2024-10-04 09:23:37+07:00,-9999.00000,-9999.00000,0,31.00000,7.75490
2024-10-04 09:24:51+07:00,-9999.00000,-9999.00000,0,31.00000,7.75490
2024-10-04 09:26:05+07:00,-9999.00000,-9999.00000,0,31.00000,7.75736
2024-10-04 09:27:19+07:00,-9999.00000,-9999.00000,0,31.00000,7.75244
2024-10-04 09:28:33+07:00,-9999.00000,-9999.00000,0,31.00000,7.74752
2024-10-04 09:29:46+07:00,-9999.00000,-9999.00000,0,31.00000,7.75244
2024-10-04 09:31:00+07:00,-9999.00000,-9999.00000,0,31.00000,7.74998
2024-10-04 09:32:14+07:00,-9999.00000,-9999.00000,0,32.00000,7.75490
2024-10-04 09:33:28+07:00,-9999.00000,-9999.00000,0,32.00000,7.74752
2024-10-04 09:34:42+07:00,-9999.00000,-9999.00000,0,32.00000,7.75982
2024-10-04 09:35:56+07:00,-9999.00000,-9999.00000,0,32.00000,7.74506
2024-10-04 09:37:09+07:00,-9999.00000,-9999.00000,0,32.00000,7.74506
2024-10-04 09:38:23+07:00,-9999.00000,-9999.00000,0,32.00000,7.73030
2024-10-04 09:39:37+07:00,-9999.00000,-9999.00000,0,32.00000,7.74752
2024-10-04 09:40:51+07:00,-9999.00000,-9999.00000,0,32.00000,7.74506
2024-10-04 09:42:05+07:00,-9999.00000,-9999.00000,0,32.00000,7.74752
2024-10-04 09:43:19+07:00,-9999.00000,-9999.00000,0,32.00000,7.74260
2024-10-04 09:44:35+07:00,-9999.00000,-9999.00000,0,32.00000,7.74014
2024-10-04 09:45:51+07:00,-9999.00000,-9999.00000,0,32.00000,7.74014
2024-10-04 09:47:05+07:00,-9999.00000,-9999.00000,0,32.00000,7.73768
2024-10-04 09:48:19+07:00,-9999.00000,-9999.00000,0,32.00000,7.74260
2024-10-04 09:49:33+07:00,-9999.00000,-9999.00000,0,32.00000,7.74260
2024-10-04 09:50:46+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 09:52:01+07:00,-9999.00000,-9999.00000,0,33.00000,7.75490
2024-10-04 09:53:17+07:00,-9999.00000,-9999.00000,0,33.00000,7.74260
2024-10-04 09:54:32+07:00,-9999.00000,-9999.00000,0,33.00000,7.73768
2024-10-04 09:55:46+07:00,-9999.00000,-9999.00000,0,33.00000,7.73768
2024-10-04 09:57:00+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 09:58:14+07:00,-9999.00000,-9999.00000,0,33.00000,7.73768
2024-10-04 09:59:27+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:00:41+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:01:55+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:03:09+07:00,-9999.00000,-9999.00000,0,33.00000,7.73276
2024-10-04 10:04:23+07:00,-9999.00000,-9999.00000,0,33.00000,7.73768
2024-10-04 10:05:36+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:06:50+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:08:04+07:00,-9999.00000,-9999.00000,0,33.00000,7.73276
2024-10-04 10:09:18+07:00,-9999.00000,-9999.00000,0,33.00000,7.73522
2024-10-04 10:10:32+07:00,-9999.00000,-9999.00000,0,33.00000,7.73030
2024-10-04 10:11:46+07:00,-9999.00000,-9999.00000,0,33.00000,7.74014
2024-10-04 10:12:59+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:14:13+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:15:27+07:00,-9999.00000,-9999.00000,0,34.00000,7.73522
2024-10-04 10:16:41+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:17:55+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:19:09+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:20:23+07:00,-9999.00000,-9999.00000,0,34.00000,7.73522
2024-10-04 10:21:37+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:22:52+07:00,-9999.00000,-9999.00000,0,34.00000,7.72784
2024-10-04 10:24:06+07:00,-9999.00000,-9999.00000,0,34.00000,7.73276
2024-10-04 10:25:20+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:26:34+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:27:47+07:00,-9999.00000,-9999.00000,0,34.00000,7.73276
2024-10-04 10:29:01+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:30:15+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:31:29+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:33:23+07:00,-9999.00000,-9999.00000,0,34.00000,7.72538
2024-10-04 10:34:37+07:00,-9999.00000,-9999.00000,0,34.00000,7.72784
2024-10-04 10:38:08+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:39:22+07:00,-9999.00000,-9999.00000,0,34.00000,7.73030
2024-10-04 10:40:36+07:00,-9999.00000,-9999.00000,0,34.00000,7.66634
2024-10-04 10:41:50+07:00,-9999.00000,-9999.00000,0,34.00000,7.72292
2024-10-04 10:43:04+07:00,-9999.00000,-9999.00000,0,34.00000,7.72538
2024-10-04 10:44:21+07:00,-9999.00000,-9999.00000,0,35.00000,7.72292
2024-10-04 10:45:37+07:00,-9999.00000,-9999.00000,0,35.00000,7.63190
2024-10-04 10:48:28+07:00,-9999.00000,-9999.00000,0,35.00000,7.62698
2024-10-04 10:49:55+07:00,-9999.00000,-9999.00000,0,35.00000,7.72046
2024-10-04 10:56:54+07:00,-9999.00000,-9999.00000,0,35.00000,7.71062
2024-10-04 10:58:12+07:00,-9999.00000,-9999.00000,0,35.00000,7.72292
2024-10-04 10:59:28+07:00,-9999.00000,-9999.00000,0,35.00000,7.71800
2024-10-04 11:00:42+07:00,-9999.00000,-9999.00000,0,35.00000,7.71554
2024-10-04 11:01:57+07:00,-9999.00000,-9999.00000,0,35.00000,7.71062
2024-10-04 11:03:17+07:00,-9999.00000,-9999.00000,0,35.00000,7.71554
2024-10-04 11:04:35+07:00,-9999.00000,-9999.00000,0,35.00000,7.71308
2024-10-04 11:05:49+07:00,-9999.00000,-9999.00000,0,35.00000,7.71800
2024-10-04 11:07:04+07:00,-9999.00000,-9999.00000,0,35.00000,7.70570
2024-10-04 11:08:18+07:00,-9999.00000,-9999.00000,0,35.00000,7.80164
2024-10-04 11:09:32+07:00,-9999.00000,-9999.00000,0,35.00000,7.73276
2024-10-04 11:10:46+07:00,-9999.00000,-9999.00000,0,35.00000,7.73030
2024-10-04 11:12:00+07:00,-9999.00000,-9999.00000,0,35.00000,7.75490
2024-10-04 11:13:14+07:00,-9999.00000,-9999.00000,0,35.00000,7.74014
2024-10-04 11:14:27+07:00,-9999.00000,-9999.00000,0,35.00000,7.75244
2024-10-04 11:15:41+07:00,-9999.00000,-9999.00000,0,35.00000,7.73522
2024-10-04 11:16:55+07:00,-9999.00000,-9999.00000,0,35.00000,8.27642
2024-10-04 11:18:09+07:00,-9999.00000,-9999.00000,0,34.00000,7.97876
2024-10-04 11:19:24+07:00,-9999.00000,-9999.00000,5470,32.00000,8.49536
2024-10-04 11:20:38+07:00,-9999.00000,-9999.00000,5480,31.00000,7.92464
2024-10-04 11:21:53+07:00,-9999.00000,-9999.00000,5470,31.00000,7.87544
2024-10-04 11:23:07+07:00,-9999.00000,-9999.00000,5460,31.00000,7.87052
2024-10-04 11:24:21+07:00,-9999.00000,-9999.00000,5460,31.00000,7.87298
